slice,channel,path,length,columns,rows,values,required_values,payload_valid
061,O,data/alloy617_nrds/eds/slice_061/dat/ebsd-sliceimage-061_0_ok.dat,1049724,549,478,262431,262424,True
061,Si,data/alloy617_nrds/eds/slice_061/dat/ebsd-sliceimage-061_0_sik.dat,1049724,549,478,262431,262424,True
061,Ti,data/alloy617_nrds/eds/slice_061/dat/ebsd-sliceimage-061_0_tik.dat,1049724,549,478,262431,262424,True
061,W,data/alloy617_nrds/eds/slice_061/dat/ebsd-sliceimage-061_0_wl.dat,1049724,549,478,262431,262424,True
062,Al,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_alk.dat,1049724,549,478,262431,262424,True
062,Cl,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_clk.dat,1049724,549,478,262431,262424,True
062,Co,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_cok.dat,1049724,549,478,262431,262424,True
062,Cr,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_crk.dat,1049724,549,478,262431,262424,True
062,F,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_fk.dat,1049724,549,478,262431,262424,True
062,Fe,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_fek.dat,1049724,549,478,262431,262424,True
062,Mg,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_mgk.dat,1049724,549,478,262431,262424,True
062,Mn,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_mnk.dat,1049724,549,478,262431,262424,True
062,Mo,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_mom.dat,1049724,549,478,262431,262424,True
062,Na,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_nak.dat,1049724,549,478,262431,262424,True
062,Ni,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_nik.dat,1049724,549,478,262431,262424,True
062,O,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_ok.dat,1049724,549,478,262431,262424,True
062,Si,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_sik.dat,1049724,549,478,262431,262424,True
062,Ti,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_tik.dat,1049724,549,478,262431,262424,True
062,W,data/alloy617_nrds/eds/slice_062/dat/ebsd-sliceimage-062_0_wl.dat,1049724,549,478,262431,262424,True
063,Al,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_alk.dat,1049724,549,478,262431,262424,True
063,Cl,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_clk.dat,1049724,549,478,262431,262424,True
063,Co,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_cok.dat,1049724,549,478,262431,262424,True
063,Cr,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_crk.dat,1049724,549,478,262431,262424,True
063,F,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_fk.dat,1049724,549,478,262431,262424,True
063,Fe,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_fek.dat,1049724,549,478,262431,262424,True
063,Mg,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_mgk.dat,1049724,549,478,262431,262424,True
063,Mn,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_mnk.dat,1049724,549,478,262431,262424,True
063,Mo,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_mom.dat,1049724,549,478,262431,262424,True
063,Na,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_nak.dat,1049724,549,478,262431,262424,True
063,Ni,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_nik.dat,1049724,549,478,262431,262424,True
063,O,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_ok.dat,1049724,549,478,262431,262424,True
063,Si,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_sik.dat,1049724,549,478,262431,262424,True
063,Ti,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_tik.dat,1049724,549,478,262431,262424,True
063,W,data/alloy617_nrds/eds/slice_063/dat/ebsd-sliceimage-063_0_wl.dat,1049724,549,478,262431,262424,True
064,Al,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_alk.dat,1049724,549,478,262431,262424,True
064,Cl,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_clk.dat,1049724,549,478,262431,262424,True
064,Co,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_cok.dat,1049724,549,478,262431,262424,True
064,Cr,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_crk.dat,1049724,549,478,262431,262424,True
064,F,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_fk.dat,1049724,549,478,262431,262424,True
064,Fe,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_fek.dat,1049724,549,478,262431,262424,True
064,Mg,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_mgk.dat,1049724,549,478,262431,262424,True
064,Mn,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_mnk.dat,1049724,549,478,262431,262424,True
064,Mo,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_mom.dat,1049724,549,478,262431,262424,True
064,Na,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_nak.dat,1049724,549,478,262431,262424,True
064,Ni,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_nik.dat,1049724,549,478,262431,262424,True
064,O,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_ok.dat,1049724,549,478,262431,262424,True
064,Si,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_sik.dat,1049724,549,478,262431,262424,True
064,Ti,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_tik.dat,1049724,549,478,262431,262424,True
064,W,data/alloy617_nrds/eds/slice_064/dat/ebsd-sliceimage-064_0_wl.dat,1049724,549,478,262431,262424,True
065,Al,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_alk.dat,1049724,549,478,262431,262424,True
065,Cl,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_clk.dat,1049724,549,478,262431,262424,True
065,Co,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_cok.dat,1049724,549,478,262431,262424,True
065,Cr,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_crk.dat,1049724,549,478,262431,262424,True
065,F,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_fk.dat,1049724,549,478,262431,262424,True
065,Fe,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_fek.dat,1049724,549,478,262431,262424,True
065,Mg,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_mgk.dat,1049724,549,478,262431,262424,True
065,Mn,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_mnk.dat,1049724,549,478,262431,262424,True
065,Mo,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_mom.dat,1049724,549,478,262431,262424,True
065,Na,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_nak.dat,1049724,549,478,262431,262424,True
065,Ni,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_nik.dat,1049724,549,478,262431,262424,True
065,O,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_ok.dat,1049724,549,478,262431,262424,True
065,Si,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_sik.dat,1049724,549,478,262431,262424,True
065,Ti,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_tik.dat,1049724,549,478,262431,262424,True
065,W,data/alloy617_nrds/eds/slice_065/dat/ebsd-sliceimage-065_0_wl.dat,1049724,549,478,262431,262424,True
066,Al,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_alk.dat,1049724,549,478,262431,262424,True
066,Cl,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_clk.dat,1049724,549,478,262431,262424,True
066,Co,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_cok.dat,1049724,549,478,262431,262424,True
066,Cr,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_crk.dat,1049724,549,478,262431,262424,True
066,F,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_fk.dat,1049724,549,478,262431,262424,True
066,Fe,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_fek.dat,1049724,549,478,262431,262424,True
066,Mg,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_mgk.dat,1049724,549,478,262431,262424,True
066,Mn,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_mnk.dat,1049724,549,478,262431,262424,True
066,Mo,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_mom.dat,1049724,549,478,262431,262424,True
066,Na,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_nak.dat,1049724,549,478,262431,262424,True
066,Ni,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_nik.dat,1049724,549,478,262431,262424,True
066,O,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_ok.dat,1049724,549,478,262431,262424,True
066,Si,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_sik.dat,1049724,549,478,262431,262424,True
066,Ti,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_tik.dat,1049724,549,478,262431,262424,True
066,W,data/alloy617_nrds/eds/slice_066/dat/ebsd-sliceimage-066_0_wl.dat,1049724,549,478,262431,262424,True
067,Al,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_alk.dat,1049724,549,478,262431,262424,True
067,Cl,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_clk.dat,1049724,549,478,262431,262424,True
067,Co,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_cok.dat,1049724,549,478,262431,262424,True
067,Cr,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_crk.dat,1049724,549,478,262431,262424,True
067,F,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_fk.dat,1049724,549,478,262431,262424,True
067,Fe,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_fek.dat,1049724,549,478,262431,262424,True
067,Mg,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_mgk.dat,1049724,549,478,262431,262424,True
067,Mn,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_mnk.dat,1049724,549,478,262431,262424,True
067,Mo,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_mom.dat,1049724,549,478,262431,262424,True
067,Na,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_nak.dat,1049724,549,478,262431,262424,True
067,Ni,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_nik.dat,1049724,549,478,262431,262424,True
067,O,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_ok.dat,1049724,549,478,262431,262424,True
067,Si,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_sik.dat,1049724,549,478,262431,262424,True
067,Ti,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_tik.dat,1049724,549,478,262431,262424,True
067,W,data/alloy617_nrds/eds/slice_067/dat/ebsd-sliceimage-067_0_wl.dat,1049724,549,478,262431,262424,True
068,Al,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_alk.dat,1049724,549,478,262431,262424,True
068,Cl,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_clk.dat,1049724,549,478,262431,262424,True
068,Co,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_cok.dat,1049724,549,478,262431,262424,True
068,Cr,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_crk.dat,1049724,549,478,262431,262424,True
068,F,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_fk.dat,1049724,549,478,262431,262424,True
068,Fe,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_fek.dat,1049724,549,478,262431,262424,True
068,Mg,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_mgk.dat,1049724,549,478,262431,262424,True
068,Mn,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_mnk.dat,1049724,549,478,262431,262424,True
068,Mo,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_mom.dat,1049724,549,478,262431,262424,True
068,Na,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_nak.dat,1049724,549,478,262431,262424,True
068,Ni,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_nik.dat,1049724,549,478,262431,262424,True
068,O,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_ok.dat,1049724,549,478,262431,262424,True
068,Si,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_sik.dat,1049724,549,478,262431,262424,True
068,Ti,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_tik.dat,1049724,549,478,262431,262424,True
068,W,data/alloy617_nrds/eds/slice_068/dat/ebsd-sliceimage-068_0_wl.dat,1049724,549,478,262431,262424,True
069,Al,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_alk.dat,1049724,549,478,262431,262424,True
069,Cl,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_clk.dat,1049724,549,478,262431,262424,True
069,Co,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_cok.dat,1049724,549,478,262431,262424,True
069,Cr,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_crk.dat,1049724,549,478,262431,262424,True
069,F,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_fk.dat,1049724,549,478,262431,262424,True
069,Fe,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_fek.dat,1049724,549,478,262431,262424,True
069,Mg,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_mgk.dat,1049724,549,478,262431,262424,True
069,Mn,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_mnk.dat,1049724,549,478,262431,262424,True
069,Mo,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_mom.dat,1049724,549,478,262431,262424,True
069,Na,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_nak.dat,1049724,549,478,262431,262424,True
069,Ni,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_nik.dat,1049724,549,478,262431,262424,True
069,O,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_ok.dat,1049724,549,478,262431,262424,True
069,Si,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_sik.dat,1049724,549,478,262431,262424,True
069,Ti,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_tik.dat,1049724,549,478,262431,262424,True
069,W,data/alloy617_nrds/eds/slice_069/dat/ebsd-sliceimage-069_0_wl.dat,1049724,549,478,262431,262424,True
070,Al,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_alk.dat,1049724,549,478,262431,262424,True
070,Cl,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_clk.dat,1049724,549,478,262431,262424,True
070,Co,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_cok.dat,1049724,549,478,262431,262424,True
070,Cr,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_crk.dat,1049724,549,478,262431,262424,True
070,F,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_fk.dat,1049724,549,478,262431,262424,True
070,Fe,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_fek.dat,1049724,549,478,262431,262424,True
070,Mg,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_mgk.dat,1049724,549,478,262431,262424,True
070,Mn,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_mnk.dat,1049724,549,478,262431,262424,True
070,Mo,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_mom.dat,1049724,549,478,262431,262424,True
070,Na,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_nak.dat,1049724,549,478,262431,262424,True
070,Ni,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_nik.dat,1049724,549,478,262431,262424,True
070,O,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_ok.dat,1049724,549,478,262431,262424,True
070,Si,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_sik.dat,1049724,549,478,262431,262424,True
070,Ti,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_tik.dat,1049724,549,478,262431,262424,True
070,W,data/alloy617_nrds/eds/slice_070/dat/ebsd-sliceimage-070_0_wl.dat,1049724,549,478,262431,262424,True
071,Al,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_alk.dat,1049724,549,478,262431,262424,True
071,Cl,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_clk.dat,1049724,549,478,262431,262424,True
071,Co,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_cok.dat,1049724,549,478,262431,262424,True
071,Cr,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_crk.dat,1049724,549,478,262431,262424,True
071,F,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_fk.dat,1049724,549,478,262431,262424,True
071,Fe,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_fek.dat,1049724,549,478,262431,262424,True
071,Mg,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_mgk.dat,1049724,549,478,262431,262424,True
071,Mn,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_mnk.dat,1049724,549,478,262431,262424,True
071,Mo,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_mom.dat,1049724,549,478,262431,262424,True
071,Na,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_nak.dat,1049724,549,478,262431,262424,True
071,Ni,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_nik.dat,1049724,549,478,262431,262424,True
071,O,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_ok.dat,1049724,549,478,262431,262424,True
071,Si,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_sik.dat,1049724,549,478,262431,262424,True
071,Ti,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_tik.dat,1049724,549,478,262431,262424,True
071,W,data/alloy617_nrds/eds/slice_071/dat/ebsd-sliceimage-071_0_wl.dat,1049724,549,478,262431,262424,True
072,Al,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_alk.dat,1049724,549,478,262431,262424,True
072,Cl,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_clk.dat,1049724,549,478,262431,262424,True
072,Co,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_cok.dat,1049724,549,478,262431,262424,True
072,Cr,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_crk.dat,1049724,549,478,262431,262424,True
072,F,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_fk.dat,1049724,549,478,262431,262424,True
072,Fe,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_fek.dat,1049724,549,478,262431,262424,True
072,Mg,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_mgk.dat,1049724,549,478,262431,262424,True
072,Mn,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_mnk.dat,1049724,549,478,262431,262424,True
072,Mo,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_mom.dat,1049724,549,478,262431,262424,True
072,Na,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_nak.dat,1049724,549,478,262431,262424,True
072,Ni,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_nik.dat,1049724,549,478,262431,262424,True
072,O,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_ok.dat,1049724,549,478,262431,262424,True
072,Si,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_sik.dat,1049724,549,478,262431,262424,True
072,Ti,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_tik.dat,1049724,549,478,262431,262424,True
072,W,data/alloy617_nrds/eds/slice_072/dat/ebsd-sliceimage-072_0_wl.dat,1049724,549,478,262431,262424,True
073,Al,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_alk.dat,1049724,549,478,262431,262424,True
073,Cl,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_clk.dat,1049724,549,478,262431,262424,True
073,Co,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_cok.dat,1049724,549,478,262431,262424,True
073,Cr,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_crk.dat,1049724,549,478,262431,262424,True
073,F,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_fk.dat,1049724,549,478,262431,262424,True
073,Fe,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_fek.dat,1049724,549,478,262431,262424,True
073,Mg,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_mgk.dat,1049724,549,478,262431,262424,True
073,Mn,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_mnk.dat,1049724,549,478,262431,262424,True
073,Mo,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_mom.dat,1049724,549,478,262431,262424,True
073,Na,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_nak.dat,1049724,549,478,262431,262424,True
073,Ni,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_nik.dat,1049724,549,478,262431,262424,True
073,O,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_ok.dat,1049724,549,478,262431,262424,True
073,Si,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_sik.dat,1049724,549,478,262431,262424,True
073,Ti,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_tik.dat,1049724,549,478,262431,262424,True
073,W,data/alloy617_nrds/eds/slice_073/dat/ebsd-sliceimage-073_0_wl.dat,1049724,549,478,262431,262424,True
074,Al,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_alk.dat,1049724,549,478,262431,262424,True
074,Cl,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_clk.dat,1049724,549,478,262431,262424,True
074,Co,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_cok.dat,1049724,549,478,262431,262424,True
074,Cr,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_crk.dat,1049724,549,478,262431,262424,True
074,F,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_fk.dat,1049724,549,478,262431,262424,True
074,Fe,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_fek.dat,1049724,549,478,262431,262424,True
074,Mg,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_mgk.dat,1049724,549,478,262431,262424,True
074,Mn,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_mnk.dat,1049724,549,478,262431,262424,True
074,Mo,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_mom.dat,1049724,549,478,262431,262424,True
074,Na,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_nak.dat,1049724,549,478,262431,262424,True
074,Ni,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_nik.dat,1049724,549,478,262431,262424,True
074,O,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_ok.dat,1049724,549,478,262431,262424,True
074,Si,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_sik.dat,1049724,549,478,262431,262424,True
074,Ti,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_tik.dat,1049724,549,478,262431,262424,True
074,W,data/alloy617_nrds/eds/slice_074/dat/ebsd-sliceimage-074_0_wl.dat,1049724,549,478,262431,262424,True
075,Al,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_alk.dat,1049724,549,478,262431,262424,True
075,Cl,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_clk.dat,1049724,549,478,262431,262424,True
075,Co,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_cok.dat,1049724,549,478,262431,262424,True
075,Cr,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_crk.dat,1049724,549,478,262431,262424,True
075,F,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_fk.dat,1049724,549,478,262431,262424,True
075,Fe,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_fek.dat,1049724,549,478,262431,262424,True
075,Mg,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_mgk.dat,1049724,549,478,262431,262424,True
075,Mn,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_mnk.dat,1049724,549,478,262431,262424,True
075,Mo,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_mom.dat,1049724,549,478,262431,262424,True
075,Na,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_nak.dat,1049724,549,478,262431,262424,True
075,Ni,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_nik.dat,1049724,549,478,262431,262424,True
075,O,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_ok.dat,1049724,549,478,262431,262424,True
075,Si,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_sik.dat,1049724,549,478,262431,262424,True
075,Ti,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_tik.dat,1049724,549,478,262431,262424,True
075,W,data/alloy617_nrds/eds/slice_075/dat/ebsd-sliceimage-075_0_wl.dat,1049724,549,478,262431,262424,True
076,Al,data/alloy617_nrds/eds/slice_076/dat/ebsd-sliceimage-076_0_alk.dat,1049724,549,478,262431,262424,True
076,Cl,data/alloy617_nrds/eds/slice_076/dat/ebsd-sliceimage-076_0_clk.dat,1049724,549,478,262431,262424,True
