slice,channel,source_page,source_url,local_path,length,sha256
029,Mn,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mn,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mn/resource/f61f7e1c-0c96-41bd-9522-175ce3bcba59/download/ebsd-sliceimage-029_0_mnk.dat,data/alloy617_nrds/eds/slice_029/dat/ebsd-sliceimage-029_0_mnk.dat,1049724,FD25A8C8E4ECEFDDFBC2676B739CD1C78D7190E7EC8132DA423655C2363458B4
029,Mo,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mo,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mo/resource/3b316b03-a940-4d7b-a36a-84e819002cc7/download/ebsd-sliceimage-029_0_mom.dat,data/alloy617_nrds/eds/slice_029/dat/ebsd-sliceimage-029_0_mom.dat,1049724,87BECC5FD807D86F8024B73442AFFE2D2AFA4979983936047CF0A115E2932419
029,Na,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_na,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_na/resource/3686ad50-d9c8-491f-a52e-adabd9cd580f/download/ebsd-sliceimage-029_0_nak.dat,data/alloy617_nrds/eds/slice_029/dat/ebsd-sliceimage-029_0_nak.dat,1049724,7293DA45E66A4ED272E36E593BD42C9E3E3DA6C2C7455B5CD8B360B8C0D398F5
029,Ni,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ni,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ni/resource/fd04cea0-23e4-4038-89b3-136ed5f51033/download/ebsd-sliceimage-029_0_nik.dat,data/alloy617_nrds/eds/slice_029/dat/ebsd-sliceimage-029_0_nik.dat,1049724,7DD1B6392765446300798224907061A63B75F97E1D23C5D3BC6E0CBECAAD9FB2
029,O,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_o,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_o/resource/514f888d-47ad-419b-b726-8b9042695a45/download/ebsd-sliceimage-029_0_ok.dat,data/alloy617_nrds/eds/slice_029/dat/ebsd-sliceimage-029_0_ok.dat,1049724,8B730F1BBBEE6C91E1949063EF9739FC24866516A8AAAE3599F8930066E7DA7B
029,Si,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_si,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_si/resource/54e50b02-e236-4c16-b163-7da712bd57ca/download/ebsd-sliceimage-029_0_sik.dat,data/alloy617_nrds/eds/slice_029/dat/ebsd-sliceimage-029_0_sik.dat,1049724,D8A519B529DBF57AC0EF9E287EE7F71CF7B6B786113FC29B793642A4B2A6CAE2
029,Ti,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ti,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ti/resource/39c04971-4a91-4c0d-a03a-640751aba074/download/ebsd-sliceimage-029_0_tik.dat,data/alloy617_nrds/eds/slice_029/dat/ebsd-sliceimage-029_0_tik.dat,1049724,8BEF98B977E518BEA4CA643C7E2797A6E2776BCA38B6FCC8A3F7AE5D2F78EA5D
029,W,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_w,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_w/resource/b71285ec-3136-4303-bf40-1187f67097d3/download/ebsd-sliceimage-029_0_wl.dat,data/alloy617_nrds/eds/slice_029/dat/ebsd-sliceimage-029_0_wl.dat,1049724,E5575FF077D0976C3217B265F301D01A225B5E46E2B5F85F4B92816544C742AF
030,Al,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_al,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_al/resource/e66be4f4-259d-420e-af04-4646c4520387/download/ebsd-sliceimage-030_0_alk.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_alk.dat,1049724,2726DCF605F12AF4D79B3982A858E3560317926FB8FCEC2B551A406797826019
030,CPS,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_all_elements,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_all-elements/resource/d0afa840-6780-475d-bcca-c557564b5443/download/ebsd-sliceimage-030_0_cps.dat,data/alloy617_nrds/all_elements/slice_030/ebsd-sliceimage-030_0_cps.dat,2099384,830129090D0349034A006AD57D151D3313EB57EEC3204F532A3E1E6BDBF59110
030,Cl,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cl,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cl/resource/3a1468da-ca3a-4485-a100-871ce8944994/download/ebsd-sliceimage-030_0_clk.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_clk.dat,1049724,40FCB5C340ED77D911BF7FCF8BF46DCF5D569024DE32ED785953E9EDEBA724CD
030,Co,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_co,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_co/resource/41c29354-7816-4be2-a76b-d7d5684efba5/download/ebsd-sliceimage-030_0_cok.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_cok.dat,1049724,D4C286A48B10FC010570044A94A2E1433D71E5780EAAF20F3F7168770F9AA0C3
030,Cr,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cr,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cr/resource/1489c2e1-3bba-4ca7-bdd9-bfe85b3623cb/download/ebsd-sliceimage-030_0_crk.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_crk.dat,1049724,D434A67CA44BF25D4F73F764804397DD3FA99853AD87D485C4823B86A8113970
030,F,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_f,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_f/resource/8e9b3b66-1a27-4477-9fb5-d8fb611e3828/download/ebsd-sliceimage-030_0_fk.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_fk.dat,1049724,A7F7EFAA58E9A19C1799B391C18B630D802E45DF5DA63A92A29F6AFEC4281258
030,Fe,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_fe,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_fe/resource/1b784fc5-61c6-427b-952f-7b3e31e14260/download/ebsd-sliceimage-030_0_fek.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_fek.dat,1049724,582C5BBB8DFEEADD1818F8AD86620AA33CCAA9C138052377C7F7DF113E23E5F8
030,Mg,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mg,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mg/resource/e24f4e13-2f3b-444c-9638-68333b811d66/download/ebsd-sliceimage-030_0_mgk.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_mgk.dat,1049724,933C25669508A9BC14BCEE0AF1A90B6F2CD26AEAD44F0902DA467BA903BA3916
030,Mn,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mn,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mn/resource/73670edb-6127-4e4c-aa2b-349d1edec98f/download/ebsd-sliceimage-030_0_mnk.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_mnk.dat,1049724,490B2812E2AE23C214B096ADEAE924AC19F1EF8091A37D714520AA2A14B70DDE
030,Mo,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mo,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mo/resource/86755027-81ac-40f6-a4ca-519f4c0adf3a/download/ebsd-sliceimage-030_0_mom.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_mom.dat,1049724,A51DBF661018B973FC68D5F1B7C2E370330A28AE34EBA37CC57F1114C2E78B90
030,Na,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_na,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_na/resource/811c6fb7-57f1-485a-bae1-cc27026ea8c8/download/ebsd-sliceimage-030_0_nak.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_nak.dat,1049724,8F0B83109D952E500C8112357A7B357B31DEEE80370588DA3041D6BDD19D398C
030,Ni,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ni,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ni/resource/69fa4be6-e146-4853-aee6-576f85df93d9/download/ebsd-sliceimage-030_0_nik.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_nik.dat,1049724,92EA97E82D597D8F7C9B5E9BC57376C05B34403A9DCD159903218DD52ACFF0F4
030,O,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_o,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_o/resource/afeb6ff7-17ef-449b-a8f0-188f63ab899a/download/ebsd-sliceimage-030_0_ok.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_ok.dat,1049724,D5E1CF20DE5DBE7BCB7E41A8B5228E87F4707F7BC5A9C8C6AC21374034E6C748
030,Si,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_si,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_si/resource/296abeb2-3308-4044-931d-b999fd631e7c/download/ebsd-sliceimage-030_0_sik.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_sik.dat,1049724,9925D9E5961F2189080B4458082DAF79E4D5FC6AAE7C4594549A6F2501A0ED0F
030,Ti,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ti,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ti/resource/0ea87e2d-cbcc-4c0a-b774-bdd3bee60ce5/download/ebsd-sliceimage-030_0_tik.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_tik.dat,1049724,5545BC1BF7628AD57F33DF0D6B2C2D71C7112A05C7CFFEC06623B0D73A980D7B
030,W,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_w,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_w/resource/c35574c3-5d2e-40da-9dbc-9a8f8549d782/download/ebsd-sliceimage-030_0_wl.dat,data/alloy617_nrds/eds/slice_030/dat/ebsd-sliceimage-030_0_wl.dat,1049724,6B1B5D89232B538B505DF0270BAE4BB657BB626721F50F17527E0A24EA3B1BF4
031,Al,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_al,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_al/resource/360412f0-9073-45c0-aba5-d9757211ac1e/download/ebsd-sliceimage-031_0_alk.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_alk.dat,1049724,8E81E954C041D6C4D3A9AB21A3BDA4A1E8691CCA32623599D32F79B7B4F3DD0B
031,CPS,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_all_elements,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_all-elements/resource/da6ee5f9-96fe-4ce3-9db2-4daac67d52c3/download/ebsd-sliceimage-031_0_cps.dat,data/alloy617_nrds/all_elements/slice_031/ebsd-sliceimage-031_0_cps.dat,2099384,5830801CACBF5A325C35B7E23526CD76D3031B1C1CC55337B6105E95C303ECF2
031,Cl,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cl,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cl/resource/23000884-d530-448c-85a7-fd8e61da4686/download/ebsd-sliceimage-031_0_clk.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_clk.dat,1049724,853754BA8BD94F3F968AB4EEA47B8A27602E02C8022510881DAAB06480735F59
031,Co,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_co,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_co/resource/ae5b8f3b-16ff-45ce-be5d-89b795a00cbd/download/ebsd-sliceimage-031_0_cok.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_cok.dat,1049724,B54728568749C2FFAB55396CB3C8E20E473676F72A10183B2FB62C756BC10CAF
031,Cr,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cr,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cr/resource/2019f38d-b12b-464a-b577-eeb19cb7a39a/download/ebsd-sliceimage-031_0_crk.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_crk.dat,1049724,C4C64619C2ABE8FB808519C0F4D79243025F69C669F92591E9C61A76AAF07998
031,F,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_f,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_f/resource/6df87e0d-783e-4eb0-9b3c-9ed902f9b99c/download/ebsd-sliceimage-031_0_fk.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_fk.dat,1049724,0AA4726364248EDF3D55280C0B400D4C1C80A7F342463C1BAAD5CE12462108B3
031,Fe,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_fe,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_fe/resource/3587fac2-593c-4be8-b807-5b27f1bfed7e/download/ebsd-sliceimage-031_0_fek.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_fek.dat,1049724,5F6C999739B7D1A38DDA0E8892C610A048DCE4FB98CB94145261A73965B8526B
031,Mg,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mg,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mg/resource/fbe22bce-e2f3-425b-af3f-33d01105341c/download/ebsd-sliceimage-031_0_mgk.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_mgk.dat,1049724,E298301A737AF5E4D8ECDA5962A3F1245AC61B404AB89698E1399CDD99AD3D8E
031,Mn,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mn,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mn/resource/d44d198f-9b75-4ba9-a5b7-920382f747c3/download/ebsd-sliceimage-031_0_mnk.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_mnk.dat,1049724,0FF09989C57C0C4420E56C89E1968D34C7DD461FF62D89C34B1129192E8E982A
031,Mo,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mo,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mo/resource/bc0afd56-1219-49b6-86e0-4a3f3f431719/download/ebsd-sliceimage-031_0_mom.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_mom.dat,1049724,DC5CBCECC0774A2A96C3FC47E10EE20CFEACBF2ECE238E44B05E0ADEA0F5B78C
031,Na,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_na,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_na/resource/cb7f7516-fc05-4e5c-b7d4-961662d0d92a/download/ebsd-sliceimage-031_0_nak.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_nak.dat,1049724,772415142E3091F979D9E10A2324780C5B0BF6BEB9E3A3C53E24BCD8A46038BB
031,Ni,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ni,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ni/resource/00749ffc-5c79-4f00-b880-6aa052d595e6/download/ebsd-sliceimage-031_0_nik.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_nik.dat,1049724,C4F7A2FF43D67FCA8CAFA2218B21E9B3055D35522C1BF0628F4FA696EF56D025
031,O,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_o,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_o/resource/3dfe7b5b-eadd-4e18-a3d9-0867479dc301/download/ebsd-sliceimage-031_0_ok.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_ok.dat,1049724,5C78770D5F184C5B08E6A7B2FCB4E2AB0A901E3E156D2996F1F064C06D39EC2B
031,Si,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_si,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_si/resource/5a0eb699-e92a-4551-aaeb-52347b160d86/download/ebsd-sliceimage-031_0_sik.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_sik.dat,1049724,F92D3A79F9EB4062246C74589373C6F0DBCCD780D55B401C25B8AAAFDB5D7C00
031,Ti,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ti,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ti/resource/166b2be7-3e11-4f4b-81a6-23c5f2c1ba57/download/ebsd-sliceimage-031_0_tik.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_tik.dat,1049724,418EC640D3F64971DD431522638B179DFA5C7A358A2A19F100FA9B60E0B064AB
031,W,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_w,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_w/resource/77217cb3-4bf9-44e8-aa38-c8deb18854b0/download/ebsd-sliceimage-031_0_wl.dat,data/alloy617_nrds/eds/slice_031/dat/ebsd-sliceimage-031_0_wl.dat,1049724,79FA4BF996D5798E10F8BB7549614D9017052E7A23F3B16628AD3A2E30144D73
032,Al,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_al,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_al/resource/d946b98c-9b68-48b9-9127-e7c52facdd02/download/ebsd-sliceimage-032_0_alk.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_alk.dat,1049724,DD283B757903A2C0C1A2FA7E19CBC45F010D1A2F7EE4D28E3AC210A1F279845A
032,CPS,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_all_elements,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_all-elements/resource/e4550ec8-97a9-4af4-8394-cc83261eb0c7/download/ebsd-sliceimage-032_0_cps.dat,data/alloy617_nrds/all_elements/slice_032/ebsd-sliceimage-032_0_cps.dat,2099384,EB2F894C266BCCF2918B3E8A90126021F173EC86560055EC35513D21A6B16C4B
032,Cl,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cl,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cl/resource/926beaa6-56e7-4a67-8b3d-add4a5e29d76/download/ebsd-sliceimage-032_0_clk.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_clk.dat,1049724,EAD2F9BB1ED4F8865BC15ACE8EC5446AB55B74458F47C686A4DB1652899D88DB
032,Co,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_co,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_co/resource/e079e28a-9af2-42c9-97f9-5cc9ef89689a/download/ebsd-sliceimage-032_0_cok.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_cok.dat,1049724,13256067C7A7FB2D934FAEA8AB8A4587C412FE278CB063B9556E02F9ACDEC3C7
032,Cr,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cr,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cr/resource/aa3e1984-4f07-4f6f-926e-519df2d79f8c/download/ebsd-sliceimage-032_0_crk.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_crk.dat,1049724,23B9DD520E5986CA4C534C605CEC63ED8DE0DB24AA7B6BE11A1DF59892E9971F
032,F,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_f,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_f/resource/43fa2232-1820-4038-b952-e15b4dd228df/download/ebsd-sliceimage-032_0_fk.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_fk.dat,1049724,7CA86EAFC90644773AC03AAC302DD5D31362628874C09D1F88094D570B9E9705
032,Fe,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_fe,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_fe/resource/9f855696-d02e-4528-9b30-d93416b2f125/download/ebsd-sliceimage-032_0_fek.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_fek.dat,1049724,1424DED56AFBF4A27F7820EEF521C8E55AA3BC1DA1B5A6E9C13BAE228B6D866E
032,Mg,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mg,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mg/resource/2515a605-71d9-481a-8b48-c3e6f3c16e54/download/ebsd-sliceimage-032_0_mgk.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_mgk.dat,1049724,18F8D0399B110DA55040510634497C72EC48E4E51B5B335B30E45B890BA30550
032,Mn,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mn,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mn/resource/93253308-4d14-4a8d-83c7-8345495ef726/download/ebsd-sliceimage-032_0_mnk.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_mnk.dat,1049724,CECFC6E7C0B42AF829B379DB041CF09214776DCFA6532E13567C9E2474E7E283
032,Mo,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_mo,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_mo/resource/56a213e9-2ebe-4605-a0f7-f4408fa4141c/download/ebsd-sliceimage-032_0_mom.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_mom.dat,1049724,FAF22F34EF2663EBB81E052AD04056ABF1F1273A5FF7AC168CEF7891D2C41F96
032,Na,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_na,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_na/resource/bd83ff1e-f455-40bf-9c82-72705ae9b98a/download/ebsd-sliceimage-032_0_nak.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_nak.dat,1049724,F2C2656FDB205BD65617C1FF3E782B33FF3806E7D75328A7C524CBE415066494
032,Ni,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ni,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ni/resource/2042f852-2da2-44cd-92e7-479720c35f33/download/ebsd-sliceimage-032_0_nik.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_nik.dat,1049724,C07148A8DF6FA16D65E6C09F7E12DA314F6517D4C4D726C0AA12F5E6CD30BA44
032,O,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_o,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_o/resource/f5288a12-11bd-43bf-afa8-079a24ad8534/download/ebsd-sliceimage-032_0_ok.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_ok.dat,1049724,195F034A31F7CB347AF69C7B41D9ED9C7942D071AA84515CE7FB09EE988FA28D
032,Si,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_si,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_si/resource/0b44e597-4d3f-4aa2-a8e9-4c4c77519cec/download/ebsd-sliceimage-032_0_sik.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_sik.dat,1049724,2286EB0C86A6C03AFC8DA9891920E580F5BA4B7BB695CE9825345ABFE7423CBF
032,Ti,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_ti,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_ti/resource/74456ba0-b556-4990-86f6-0d19f4672883/download/ebsd-sliceimage-032_0_tik.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_tik.dat,1049724,E1627F2AEFDE24300712D39AA2848C653C05D0542ABDD94268A6A4FA88104AE2
032,W,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_w,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_w/resource/1f3cc8f7-fdaa-4d11-9bd7-14e13e5408aa/download/ebsd-sliceimage-032_0_wl.dat,data/alloy617_nrds/eds/slice_032/dat/ebsd-sliceimage-032_0_wl.dat,1049724,49DD3AFBFBE86B1D842282CBEA399DB279FDFF7320D138C1DA4125EF4AA3DC04
033,Al,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_al,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_al/resource/9b8a5811-e3d6-4fb4-a079-88b5a1728066/download/ebsd-sliceimage-033_0_alk.dat,data/alloy617_nrds/eds/slice_033/dat/ebsd-sliceimage-033_0_alk.dat,1049724,05AB7543BE2973E99E30AC81C335CF9B9D873D4E6066F66EB1505446C34C9CBC
033,CPS,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_all_elements,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_all-elements/resource/a2c52259-ad3b-424d-9552-19808b9fc64b/download/ebsd-sliceimage-033_0_cps.dat,data/alloy617_nrds/all_elements/slice_033/ebsd-sliceimage-033_0_cps.dat,2099384,597283338F24EEB52A9B82B8FD6EE8AECBD50E5DD48970718F14806F21A201FF
033,Cl,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cl,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cl/resource/70405a3c-491b-4b71-a3ad-1e7c68bc50a2/download/ebsd-sliceimage-033_0_clk.dat,data/alloy617_nrds/eds/slice_033/dat/ebsd-sliceimage-033_0_clk.dat,1049724,B888BB964C97CCF89AEC779994B63B467C0163E665CD6E0CDE84E83AFAD67831
033,Co,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_co,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_co/resource/596ba3d8-d448-48f7-9eb3-bc73c5fb5f0f/download/ebsd-sliceimage-033_0_cok.dat,data/alloy617_nrds/eds/slice_033/dat/ebsd-sliceimage-033_0_cok.dat,1049724,4EAE80B16E206BE9F434849016CF6E4DE696C98F02AA148C2A5F8B6DEBFDC975
033,Cr,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_cr,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_cr/resource/14ab0571-2b73-4fda-b2ee-41c8f1cc1e09/download/ebsd-sliceimage-033_0_crk.dat,data/alloy617_nrds/eds/slice_033/dat/ebsd-sliceimage-033_0_crk.dat,1049724,73A1D45756773D3E52004306FB988FABAB468CACAAC55D25FA166E33AFD6352A
033,F,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_f,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_f/resource/5d5eb1dd-3816-41bc-b68e-7f59f6f1ff5d/download/ebsd-sliceimage-033_0_fk.dat,data/alloy617_nrds/eds/slice_033/dat/ebsd-sliceimage-033_0_fk.dat,1049724,580E442F0FD18A0104EBBA93AF194D896930213DFA0A6FAD9BCB1E8737B7F8F3
033,Fe,https://nrds.inl.gov/dataset/a617_test6-7_images_ebsd___eds_fe,https://nrds.inl.gov/dataset/a617_test6-7_ebsd-eds_fe/resource/ab64999f-f2dc-4f80-a957-66bcc8e12487/download/ebsd-sliceimage-033_0_fek.dat,data/alloy617_nrds/eds/slice_033/dat/ebsd-sliceimage-033_0_fek.dat,1049724,ABF84D99881802F540EB308C64638710394B92DE782232E5E645355083D3E9CD
