fold,slice,policy,iteration,stage,query_count,scan_time_s,dose_proxy,selected_area_fraction,morphology_composite_error,front_mean_symmetric_distance_nm,front_hausdorff_distance_nm,front_availability_status,front_detection_correct,penetration_d95_absolute_error_nm,penetration_dmax_absolute_error_nm,normalized_reconstruction_rmse,roi_id,variogram_sill
fold_1,011,nested_veer_4x4_mean_kappa0,17,nested_veer_4x4_mean_kappa0_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0286854463800988,2949.662012534848,19787.536708746746,matched_present,True,200.0,1300.0,0.2269339508729286,r0256_c0448,
fold_1,011,uncertainty_lookahead,17,uncertainty_lookahead_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0277304726977719,2844.80590221536,19787.536708746746,matched_present,True,200.0,1300.0,0.2195163722151439,r0000_c0384,
fold_1,011,variogram_eer_4x4_mean_kappa5,17,variogram_eer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0289995561197946,2884.151261953454,13186.716080965713,matched_present,True,300.0,1400.0,0.2128055069136428,r0000_c0128,10.322010554889133
fold_1,021,gated_veer_4x4_mean_kappa10,17,gated_veer_4x4_mean_kappa10_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2422188061809795,20895.624918671558,48300.0,matched_present,True,5700.0,5600.0,0.209267804585739,r0000_c0128,32.20243289985118
fold_1,021,gated_veer_4x4_mean_kappa5,17,gated_veer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2422188061809795,20895.624918671558,48300.0,matched_present,True,5700.0,5600.0,0.209267804585739,r0000_c0128,32.20243289985118
fold_1,021,nested_band_veer_4x4_mean_kappa2,17,nested_band_veer_4x4_mean_kappa2_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2328698690556435,20069.11162230966,54700.0,matched_present,True,5500.0,4900.0,0.2185550625697561,r0000_c0128,
fold_1,021,nested_veer_4x4_mean_kappa0,17,nested_veer_4x4_mean_kappa0_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.2343580570559905,20232.514664747763,54700.0,matched_present,True,5500.0,4800.0,0.2155454917930545,r0000_c0192,
fold_5,265,nested_band_veer_4x4_mean_kappa2,17,nested_band_veer_4x4_mean_kappa2_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0,0.0,0.0,matched_absent,True,0.0,0.0,2.084923530563452,r0192_c0128,
fold_4,212,variogram_eer_4x4_mean_kappa5,17,variogram_eer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0347979049701153,3820.809965718661,13400.0,matched_present,True,0.0,0.0,0.2276131123861986,r0320_c0384,35.0332466128943
fold_5,213,gated_veer_4x4_mean_kappa10,17,gated_veer_4x4_mean_kappa10_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0590295483203399,4596.444405573325,13700.0,matched_present,True,1885.0,700.0,0.2200717300929669,r0128_c0485,41.11459751011552
