fold,slice,policy,trailing_median_composite,trailing_std_composite,final_composite,iterations_in_window,trailing_median_delta_vs_uncertainty
fold_2,099,gated_veer_4x4_mean_kappa5,0.7052546721300222,0.22008990691415264,0.2581552075091311,6,0.24496229574579503
fold_2,099,uncertainty_lookahead,0.4602923763842272,0.22271149911100152,0.2380936125450679,6,0.0
fold_2,100,gated_veer_4x4_mean_kappa5,0.28458775646438994,0.15854575344629715,0.2510716111448524,6,0.04374708136311728
fold_2,100,uncertainty_lookahead,0.24084067510127266,0.09443942642412242,0.2515521379172358,6,0.0
fold_2,101,gated_veer_4x4_mean_kappa5,0.1894551752090177,0.00010965869321523446,0.1894352831206291,6,0.08563914344146484
fold_2,101,uncertainty_lookahead,0.10381603176755286,0.0888971286600901,0.0145952690169835,6,0.0
fold_2,102,gated_veer_4x4_mean_kappa5,0.07478734669948836,0.0640880063690999,0.1882914552409094,6,-0.11400527530513735
fold_2,102,uncertainty_lookahead,0.1887926220046257,0.06962768104257526,0.0115400795390479,6,0.0
fold_2,103,gated_veer_4x4_mean_kappa5,0.11021890076366461,0.07362836639667186,0.0224858087876971,6,0.008818116987539204
fold_2,103,uncertainty_lookahead,0.10140078377612541,0.014795637655218755,0.0678393086006189,6,0.0
fold_2,104,gated_veer_4x4_mean_kappa5,0.01498171953905425,0.1618704860873703,0.012846906318386,6,-0.34587928336921575
fold_2,104,uncertainty_lookahead,0.36086100290827,0.13884033094578077,0.0871351060656819,6,0.0
fold_2,105,gated_veer_4x4_mean_kappa5,0.18133116595856724,0.08294772786736618,0.0080057439707648,6,0.1672413889106783
fold_2,105,uncertainty_lookahead,0.014089777047888951,0.0028336902299494243,0.008484544195222,6,0.0
fold_3,108,gated_veer_4x4_mean_kappa5,0.0056941789570193,0.0004713612473709837,0.005345615407381,6,-0.21033042837974703
fold_3,108,uncertainty_lookahead,0.21602460733676632,0.07837456856994511,0.0057424966274082,6,0.0
fold_3,109,gated_veer_4x4_mean_kappa5,0.17357753849637464,0.04441322828004323,0.0643000683479863,6,0.10380798255046128
fold_3,109,uncertainty_lookahead,0.06976955594591336,0.08307216683469763,0.0679013289330901,6,0.0
fold_3,110,gated_veer_4x4_mean_kappa5,0.19253064895318925,0.09184736702546305,0.0113524802149031,6,0.1730544690254103
fold_3,110,uncertainty_lookahead,0.019476179927778947,0.0941310049433875,0.0180030663192517,6,0.0
fold_3,111,gated_veer_4x4_mean_kappa5,0.1051009675484503,0.09882404100667992,0.0042452084675333,6,-0.10878335633263
fold_3,111,uncertainty_lookahead,0.2138843238810803,0.06661096860414845,0.0721926448704138,6,0.0
fold_3,112,gated_veer_4x4_mean_kappa5,0.1987894739012171,0.08103451094609389,0.0072562346566712,6,0.06901289488317955
fold_3,112,uncertainty_lookahead,0.12977657901803755,0.1022211684503934,0.0734594738620749,6,0.0
fold_3,113,gated_veer_4x4_mean_kappa5,0.10235023333878325,0.09256553551938783,0.0126913635280678,6,0.08565259916142845
fold_3,113,uncertainty_lookahead,0.0166976341773548,0.0008191182600000143,0.0152709781231005,6,0.0
fold_3,114,gated_veer_4x4_mean_kappa5,0.18967421966748155,0.06535284330307196,0.0107576209983472,6,0.04075583097719429
fold_3,114,uncertainty_lookahead,0.14891838869028726,0.029829123928906815,0.1483736730665865,6,0.0
fold_3,115,gated_veer_4x4_mean_kappa5,0.0070405507458826,0.002748179099288891,0.0038654134500959,6,-0.15961944511307027
fold_3,115,uncertainty_lookahead,0.1666599958589529,0.15779416485830872,0.0071702961390966,6,0.0
fold_3,116,gated_veer_4x4_mean_kappa5,0.01015488277709925,0.0023884035973329417,0.0049197105163403,6,-0.0028741735744652
